pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
3H8J,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
3H8S,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
3H8W,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
3I8D,1,peg,PEG/polymer,mid,acidic,ambient,vapor diffusion - sitting drop,0
3IE2,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3IRX,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
3ISN,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
3ITH,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
3JYT,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
3KCH,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3MWQ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3MWR,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3MX8,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3N3W,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
3NGZ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3NH0,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3NH1,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3NH2,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3O3F,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3O3G,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
3O3H,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3OQY,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
3OQZ,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
3OR0,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
3P56,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
3P83,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
3PUF,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
3QIO,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3QL1,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3QL2,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3QSK,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3RID,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
3RSK,1,peg,PEG/polymer,missing,acidic,missing,vapor diffusion - hanging drop,0
3TSR,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3TWH,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
3U97,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3V32,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3V33,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3V34,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3V9U,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3V9W,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3V9X,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3V9Z,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3VA0,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3VA3,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3VN5,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
3WZ0,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
3ZQ4,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
4AID,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
4AIM,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
4B8A,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
4B8C,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
4BWK,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
4BWP,1,peg,PEG/polymer,missing,neutral,missing,unspecified/other,0
4BWX,1,peg,PEG/polymer,very high,neutral,missing,unspecified/other,0
4CHG,1,peg,PEG/polymer,low-mid,neutral,missing,unspecified/other,0
4CZX,1,peg,PEG/polymer,missing,neutral,missing,unspecified/other,0
4CZY,1,peg,PEG/polymer,missing,neutral,missing,unspecified/other,0
4E19,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
4G1Q,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
4G8L,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - unspecified,0
4G8V,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
4G8Y,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4G90,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4GCW,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4H4M,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
4H4O,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
4HKQ,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
4HTU,1,peg,PEG/polymer,mid,neutral,cold,vapor diffusion - sitting drop,0
4HUE,1,peg,PEG/polymer,mid,neutral,cold,vapor diffusion - sitting drop,0
4HUF,1,peg,PEG/polymer,mid,neutral,cold,vapor diffusion - hanging drop,0
4HUG,1,peg,PEG/polymer,mid,neutral,cold,vapor diffusion - sitting drop,0
4IBN,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
4ICL,1,peg,PEG/polymer,missing,neutral,missing,vapor diffusion - hanging drop,0
4IDK,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
4IFY,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
4IG0,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
4IG3,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
4KAZ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4KB0,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4KB1,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4KFB,1,peg,PEG/polymer,missing,neutral,missing,vapor diffusion - hanging drop,0
4KXH,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4L55,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
4LY7,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4MH8,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4NYN,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
4POU,1,peg,PEG/polymer,missing,basic,warm,vapor diffusion - hanging drop,0
4PY5,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
4QAG,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
4ROU,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
4RSK,1,peg,PEG/polymer,trace-low,acidic,missing,vapor diffusion - hanging drop,0
4RW4,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
4RW6,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
4RW7,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
4RW8,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
4RW9,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
4WYN,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
4WYP,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
4WYZ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
4XGM,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
5A0T,1,peg,PEG/polymer,missing,basic,missing,unspecified/other,0
5A0V,1,peg,PEG/polymer,missing,basic,missing,unspecified/other,0
5ARK,1,peg,PEG/polymer,missing,neutral,missing,unspecified/other,0
5ARL,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
5B16,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
5DZM,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
5F6C,1,peg,PEG/polymer,mid,basic,ambient,vapor diffusion - sitting drop,0
5GY6,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
5H4G,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
5H4H,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
5HBM,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5JLG,1,peg,PEG/polymer,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
5L6L,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
5L6M,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
5MTZ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
5NFJ,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5OHG,1,peg,PEG/polymer,mid,basic,ambient,vapor diffusion - sitting drop,0
5SV2,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - unspecified,0
5T16,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
5US2,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
5USA,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
5USE,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
5USG,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
5UV5,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
5VQQ,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5VQR,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5VQS,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
5VQT,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5VQU,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5VQV,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5VQW,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5VQX,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5VQY,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5VQZ,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
5W7N,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
5W7O,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
5WJR,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
5XGU,1,peg,PEG/polymer,missing,mildly acidic,warm,vapor diffusion - hanging drop,0
5Y9P,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
6AHV,1,peg,PEG/polymer,missing,neutral,cold,evaporation,0
6AOC,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
6C0J,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
6C0K,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
6C0L,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
6C0N,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
6C0O,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
6C0P,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
6C0R,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
6CGF,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
6CQC,1,peg,PEG/polymer,trace-low,acidic,ambient,vapor diffusion - sitting drop,0
6CWX,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6DTW,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
6DTX,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
6ECL,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - unspecified,0
6F60,1,peg,PEG/polymer,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6F7T,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
6G63,1,peg,PEG/polymer,low-mid,basic,ambient,vapor diffusion - sitting drop,0
6K6S,1,peg,PEG/polymer,missing,missing,ambient,microbatch,0
6K6W,1,peg,PEG/polymer,missing,missing,ambient,microbatch,0
6LS1,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6LT7,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
6MAX,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
6MV6,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - unspecified,0
6MV7,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
6NKL,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
6OR7,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6OTZ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6OUN,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6P1I,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6P1X,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6P2G,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6PQK,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
6PVU,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6PVV,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6PVW,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6PVX,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6QMN,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6TCC,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
6TCD,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
6TGJ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
6WPF,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6WPH,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6WPJ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6X2D,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6X47,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
6X49,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
6X4A,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
6X4B,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
6X4C,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
6X4D,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
6X4E,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
6X4F,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
6XHC,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6XHD,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6XHE,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6XHF,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6XVX,1,peg,PEG/polymer,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
6YO1,1,peg,PEG/polymer,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6Z2B,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7DCY,1,peg,PEG/polymer,very high,missing,ambient,microbatch,0
7DIC,1,peg,PEG/polymer,very high,missing,ambient,microbatch,0
7DID,1,peg,PEG/polymer,very high,missing,ambient,microbatch,0
7DOL,1,peg,PEG/polymer,missing,missing,ambient,microbatch,0
7E8J,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7E8O,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7KSF,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
7MRX,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
7NDH,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - sitting drop,0
7NDI,1,peg,PEG/polymer,low-mid,missing,ambient,vapor diffusion - sitting drop,0
7NDJ,1,peg,PEG/polymer,mid,missing,cold,vapor diffusion - sitting drop,0
7NDK,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - sitting drop,0
7OT6,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7OTA,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7OTK,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7OTN,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7OTX,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7OTZ,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7OUT,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7OXQ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7OZ2,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7OZ5,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7P8R,1,peg,PEG/polymer,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7PCR,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
7QHR,1,peg,PEG/polymer,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7QPW,1,peg,PEG/polymer,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7QPY,1,peg,PEG/polymer,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
7QPZ,1,peg,PEG/polymer,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7QQ0,2,peg,PEG/polymer,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7R97,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
7SO2,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
7SO3,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
7SO4,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
7SO6,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
7TAZ,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
7TUV,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
7U5Z,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
7VSA,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
7VSB,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
7VSC,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
7VSD,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
7VSE,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
7VWO,1,peg,PEG/polymer,low-mid,missing,ambient,vapor diffusion - hanging drop,0
7W05,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7WNU,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - hanging drop,0
7Z6D,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
8CTY,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
8CTZ,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
8CU0,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
8DX2,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
8DX3,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
8DX8,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
8DXE,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
8DXG,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
8DXH,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
8DXI,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
8DXJ,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
8DXK,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
8DXL,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
8DXM,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
8F5X,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
8FE8,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
8FFX,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
8PX0,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
8QEW,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
8R5V,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8RZA,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
8SSG,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
8STP,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
8STQ,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
8STR,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
8STS,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
8STT,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8STU,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8STV,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8SV4,1,peg,PEG/polymer,mid,acidic,ambient,vapor diffusion - sitting drop,0
8U69,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6A,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
8U6B,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6C,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
8U6D,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
8U6E,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6F,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
8U6G,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
8U6H,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6I,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6J,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
8U6K,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
8U6L,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6M,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - unspecified,0
8U6O,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6P,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
8U6Q,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6R,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
8U6S,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
8U6T,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8UAX,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UAY,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UAZ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UB0,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UB1,1,peg,PEG/polymer,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UB2,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
8VU9,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
8VUB,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
8VUF,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
8VUM,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
8WO8,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
8YYF,1,peg,PEG/polymer,missing,mildly acidic,ambient,batch,0
8YYG,1,peg,PEG/polymer,missing,mildly acidic,ambient,batch,0
8YYH,1,peg,PEG/polymer,missing,mildly acidic,ambient,batch,0
8YYI,1,peg,PEG/polymer,missing,mildly acidic,ambient,batch,0
8YYJ,1,peg,PEG/polymer,missing,mildly acidic,ambient,batch,0
8YYK,1,peg,PEG/polymer,missing,mildly acidic,ambient,batch,0
