pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
7WBF,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
7WKR,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
7WUC,1,peg,PEG/polymer,missing,missing,warm,small tubes,0
7XF6,1,peg,PEG/polymer,missing,missing,cold,batch,0
7XF7,1,peg,PEG/polymer,missing,missing,cold,batch,0
7XF8,1,peg,PEG/polymer,missing,missing,cold,batch,0
8A9D,1,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,2,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,3,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,4,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,5,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,6,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,7,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,8,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,9,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,10,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,11,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,12,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,13,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,14,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,15,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,16,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,17,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,18,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,19,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,20,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8A9D,21,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
8BBW,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
8BQP,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - sitting drop,0
8BQQ,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - sitting drop,0
8BQR,1,peg,PEG/polymer,mid,basic,ambient,vapor diffusion - hanging drop,0
8BQT,1,peg,PEG/polymer,mid,acidic,ambient,vapor diffusion - sitting drop,0
8CL5,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
8CL6,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
8GMV,1,peg,PEG/polymer,missing,acidic,ambient,microbatch,0
8GMW,1,peg,PEG/polymer,missing,acidic,ambient,microbatch,0
8GQ1,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
8H8T,1,peg,PEG/polymer,missing,missing,warm,small tubes,0
8H8U,1,peg,PEG/polymer,missing,missing,warm,small tubes,0
8H8V,1,peg,PEG/polymer,missing,missing,warm,small tubes,0
8H8W,1,peg,PEG/polymer,missing,missing,warm,small tubes,0
8JQV,1,peg,PEG/polymer,missing,acidic,ambient,microbatch,0
8P1A,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
8P1B,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
8P1C,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
8P1D,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
8RGE,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
8S2U,1,peg,PEG/polymer,low-mid,acidic,ambient,batch,0
8S2V,1,peg,PEG/polymer,low-mid,acidic,ambient,microfluidic,0
8WZG,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
8WZR,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
8WZT,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
8WZV,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
8YBG,1,peg,PEG/polymer,missing,missing,ambient,batch,0
8YBH,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
9FA5,1,peg,PEG/polymer,missing,missing,ambient,batch,0
9FUD,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9FUE,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9GI7,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
9GYH,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
9H7W,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
9I6J,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
9I6K,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
9I6L,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
9I6M,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
9I6N,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
9I6O,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
9I6P,1,peg,PEG/polymer,missing,mildly basic,ambient,small tubes,0
9K9Z,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
9KA0,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
9KBQ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9KBS,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9KBT,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9LMK,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
9LML,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
9MP3,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
9MP4,1,peg,PEG/polymer,mid,acidic,ambient,small tubes,0
9MP5,1,peg,PEG/polymer,mid,acidic,ambient,small tubes,0
9MP6,1,peg,PEG/polymer,mid,acidic,ambient,small tubes,0
9MP7,1,peg,PEG/polymer,mid,acidic,ambient,small tubes,0
9MP8,1,peg,PEG/polymer,mid,acidic,ambient,small tubes,0
9MP9,1,peg,PEG/polymer,mid,acidic,ambient,small tubes,0
9MPA,1,peg,PEG/polymer,mid,acidic,ambient,small tubes,0
9QTL,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9RV6,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9RVI,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9RVO,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9RZS,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
9RZT,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
9UGI,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
9V3D,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3G,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3H,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3I,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3J,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3K,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3L,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3M,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3N,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3O,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3P,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3Q,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
9V3R,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
1AM7,1,2-propanol,Neutral solvents/polyols,missing,acidic,missing,unspecified/other,1
1EPY,1,2-propanol,Neutral solvents/polyols,missing,neutral,cold,vapor diffusion - hanging drop,0
1JEF,1,2-propanol,Neutral solvents/polyols,missing,acidic,missing,unspecified/other,0
1JSE,1,2-propanol,Neutral solvents/polyols,very high,acidic,missing,unspecified/other,0
1JTM,1,2-propanol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1OYU,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1P56,1,2-propanol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1P5C,1,2-propanol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1ZUR,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
257L,1,2-propanol,Neutral solvents/polyols,trace-low,mildly basic,missing,unspecified/other,0
261L,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,missing,unspecified/other,0
262L,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,missing,unspecified/other,0
2D4K,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,warm,batch,0
2Z2E,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3AB6,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
3AYQ,1,2-propanol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
3CB7,1,2-propanol,Neutral solvents/polyols,low-mid,acidic,ambient,vapor diffusion - sitting drop,1
3RT5,1,2-propanol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - hanging drop,1
3W6C,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3W6D,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3W6E,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
4YC4,1,2-propanol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - sitting drop,0
6XC0,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6XC1,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
7LOA,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOB,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOC,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOD,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOE,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOF,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOG,1,2-propanol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,0
7LOJ,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LX6,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LX7,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LX8,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LX9,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LXA,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7OL5,1,2-propanol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,1
2FBB,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,batch,0
6A10,1,dioxane,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
7QNP,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
3RW8,1,ethanol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - hanging drop,0
4TTD,1,ethanol,Neutral solvents/polyols,missing,missing,missing,missing,0
6AGN,1,ethanol,Neutral solvents/polyols,very high,missing,missing,missing,0
1G7H,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
1G7I,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
1G7J,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
1G7L,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
1G7M,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
1GWD,1,ethylene glycol,Neutral solvents/polyols,low-mid,acidic,missing,unspecified/other,1
1OYU,1,ethylene glycol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1T97,1,ethylene glycol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1UA6,1,ethylene glycol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1UAC,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
2HTX,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
2HU1,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
2HU3,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
2VB1,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,missing,vapor diffusion - sitting drop,1
2Z2E,1,ethylene glycol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3M3U,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
3RU5,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - sitting drop,1
3WL2,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - sitting drop,1
4H8X,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
4H8Y,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H8Z,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H90,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H91,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H92,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H93,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H94,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H9A,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H9B,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H9C,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H9E,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H9F,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H9H,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4H9I,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4HTK,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4HTN,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4HTQ,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4OOT,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
4PPO,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
4RDS,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,1
4WMG,1,ethylene glycol,Neutral solvents/polyols,high,acidic,ambient,batch,0
4Z3M,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4Z41,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
4Z46,1,ethylene glycol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
4ZEE,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
4ZFP,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
5APC,1,ethylene glycol,Neutral solvents/polyols,high,acidic,missing,unspecified/other,0
5APD,1,ethylene glycol,Neutral solvents/polyols,high,acidic,missing,unspecified/other,0
5APE,1,ethylene glycol,Neutral solvents/polyols,mid,missing,missing,missing,0
5APF,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
5B05,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,1
5B06,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,1
5B07,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,1
5DL9,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
5DLA,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
5MJJ,1,ethylene glycol,Neutral solvents/polyols,missing,missing,cold,batch,0
5MYY,1,ethylene glycol,Neutral solvents/polyols,very high,missing,ambient,vapor diffusion - hanging drop,1
5NE0,1,ethylene glycol,Neutral solvents/polyols,very high,missing,missing,missing,0
5NJ1,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
5NJP,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,batch,0
5NJQ,1,ethylene glycol,Neutral solvents/polyols,missing,missing,cold,batch,0
5NJR,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,batch,0
5NJS,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,batch,0
5OLE,1,ethylene glycol,Neutral solvents/polyols,mid,missing,ambient,vapor diffusion - hanging drop,1
6FTR,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,batch,1
6G5C,1,ethylene glycol,Neutral solvents/polyols,very high,acidic,ambient,vapor diffusion - hanging drop,1
6G8A,1,ethylene glycol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6GOB,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,0
6GOH,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,0
6GOI,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,0
6GOJ,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,0
6H79,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,1
6K5Q,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,0
6MX9,1,ethylene glycol,Neutral solvents/polyols,low-mid,acidic,ambient,vapor diffusion - hanging drop,1
6QQ3,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - sitting drop,0
6QXW,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - sitting drop,1
6QXX,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - sitting drop,1
6QXY,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - sitting drop,1
6QY0,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - sitting drop,1
6QY1,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - sitting drop,1
6QY2,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - sitting drop,1
6QY4,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - sitting drop,1
6QY5,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,cold,vapor diffusion - sitting drop,1
6RT1,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
6RT3,1,ethylene glycol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,1
6SET,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
6SEU,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
6SEW,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
6SEX,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
6SEZ,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
6SIJ,1,ethylene glycol,Neutral solvents/polyols,high,acidic,ambient,vapor diffusion - hanging drop,1
6SIK,1,ethylene glycol,Neutral solvents/polyols,high,acidic,ambient,vapor diffusion - hanging drop,1
6SIL,1,ethylene glycol,Neutral solvents/polyols,high,acidic,ambient,vapor diffusion - hanging drop,1
6SIM,1,ethylene glycol,Neutral solvents/polyols,high,acidic,ambient,vapor diffusion - hanging drop,1
6WEB,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,batch,1
6WEC,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,batch,1
6ZS8,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,1
7BMT,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,vapor diffusion - hanging drop,1
7PNH,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,0
7TUM,1,ethylene glycol,Neutral solvents/polyols,missing,acidic,ambient,batch,1
8AJ5,1,ethylene glycol,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,0
8B3L,1,ethylene glycol,Neutral solvents/polyols,missing,missing,ambient,microfluidic,1
8B3T,1,ethylene glycol,Neutral solvents/polyols,missing,missing,ambient,microfluidic,1
8B3U,1,ethylene glycol,Neutral solvents/polyols,missing,missing,ambient,microfluidic,1
