pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
1O2Z,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O31,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O32,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O37,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O39,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O3I,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O3J,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O3O,1,sodium,Metal/cations,missing,missing,missing,missing,0
1R8O,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
1TIO,1,sodium,Metal/cations,mid,mildly acidic,missing,vapor diffusion - hanging drop,0
1TX6,1,sodium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1VBW,1,sodium,Metal/cations,missing,missing,missing,missing,1
1XVM,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
1XVO,1,sodium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
2F91,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
2FI3,1,sodium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
2FI4,1,sodium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
2FI5,1,sodium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
2FMJ,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
2FTL,1,sodium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
2FTM,1,sodium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
2IJO,1,sodium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
2VU8,1,sodium,Metal/cations,mid,acidic,missing,unspecified/other,0
3AUB,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
3AUD,1,sodium,Metal/cations,very high,neutral,ambient,vapor diffusion - hanging drop,0
3AUI,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
3BEU,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,1
3D65,1,sodium,Metal/cations,high,missing,missing,missing,0
3E8L,1,sodium,Metal/cations,mid,neutral,ambient,evaporation,1
3GYM,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
3I78,1,sodium,Metal/cations,low-mid,basic,ambient,vapor diffusion - hanging drop,1
3IIR,1,sodium,Metal/cations,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
3L33,1,sodium,Metal/cations,very high,missing,ambient,vapor diffusion - hanging drop,0
3LDI,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
3LDM,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,0
3MYW,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
3P92,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3P95,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3RDY,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
3ZC9,1,sodium,Metal/cations,mid,acidic,missing,unspecified/other,0
4AB8,1,sodium,Metal/cations,mid,mildly acidic,missing,unspecified/other,0
4AB9,1,sodium,Metal/cations,mid,mildly acidic,missing,unspecified/other,0
4ABA,1,sodium,Metal/cations,mid,mildly acidic,missing,unspecified/other,0
4ABB,1,sodium,Metal/cations,mid,mildly acidic,missing,unspecified/other,0
4ABD,1,sodium,Metal/cations,mid,mildly acidic,missing,unspecified/other,0
4ABE,1,sodium,Metal/cations,mid,mildly acidic,missing,unspecified/other,0
4ABF,1,sodium,Metal/cations,mid,mildly acidic,missing,unspecified/other,0
4ABG,1,sodium,Metal/cations,mid,mildly acidic,missing,unspecified/other,0
4ABH,1,sodium,Metal/cations,mid,mildly acidic,missing,unspecified/other,0
4AOQ,1,sodium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
4AOR,1,sodium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
4B1T,1,sodium,Metal/cations,mid,missing,cold,unspecified/other,0
4B2A,1,sodium,Metal/cations,mid,missing,cold,unspecified/other,0
4B2B,1,sodium,Metal/cations,mid,missing,cold,unspecified/other,0
4B2C,1,sodium,Metal/cations,mid,missing,cold,unspecified/other,0
4BNR,1,sodium,Metal/cations,mid,mildly acidic,ambient,unspecified/other,0
4K1E,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
4K8Y,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
4KEL,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
4KTU,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
4MTB,1,sodium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
4NIY,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4TTK,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4U2W,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - unspecified,0
4U30,1,sodium,Metal/cations,high,missing,missing,missing,0
4U32,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - unspecified,0
4WWY,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
4WXV,1,sodium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
4XOJ,1,sodium,Metal/cations,missing,missing,ambient,vapor diffusion - sitting drop,1
5DKM,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
5EG4,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
5GIB,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
5GXP,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
5HMA,1,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
5JYI,1,sodium,Metal/cations,mid,mildly acidic,warm,evaporation,1
5LH4,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5XOZ,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
6D3X,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6D3Z,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,0
6DWF,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
6DWH,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,1
6EAT,1,sodium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAU,1,sodium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAV,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAW,1,sodium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAX,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6FPY,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - unspecified,0
6FPZ,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
6MRQ,1,sodium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
6O21,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6QIH,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
6SY3,1,sodium,Metal/cations,missing,missing,missing,missing,0
6T0M,1,sodium,Metal/cations,missing,missing,missing,missing,0
6T0P,1,sodium,Metal/cations,missing,missing,missing,missing,0
6T5W,1,sodium,Metal/cations,missing,missing,missing,missing,0
6T9V,1,sodium,Metal/cations,missing,missing,missing,missing,0
6YDY,1,sodium,Metal/cations,missing,missing,missing,missing,0
7QE8,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
7QE9,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
7Z9F,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8UO7,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
8UTL,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8WK1,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
9CT1,1,sodium,Metal/cations,low-mid,acidic,ambient,batch,0
1B1U,1,sulfate,Anions,high,mildly basic,missing,unspecified/other,0
1BJU,1,sulfate,Anions,high,mildly acidic,missing,unspecified/other,1
1BJV,1,sulfate,Anions,high,mildly acidic,missing,unspecified/other,1
1C9T,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - sitting drop,0
1C9T,2,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - sitting drop,0
1D0D,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1F0T,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
1F0U,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
1FY8,1,sulfate,Anions,missing,basic,ambient,vapor diffusion - hanging drop,1
1G3B,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1G3C,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1G3D,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1G3E,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1G6X,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
1GHZ,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1GI0,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1GI1,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1GI2,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1GI3,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1GI4,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1GI5,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1GI6,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1GJ6,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1JIR,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
1JRS,1,sulfate,Anions,mid,missing,missing,missing,0
1JRT,1,sulfate,Anions,mid,missing,missing,missing,0
1K1I,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - unspecified,0
1K6U,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,1
1LQE,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
1LU0,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1MBQ,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1MTS,1,sulfate,Anions,very high,mildly acidic,missing,unspecified/other,0
1MTU,1,sulfate,Anions,very high,mildly acidic,missing,unspecified/other,0
1MTV,1,sulfate,Anions,mid,neutral,missing,unspecified/other,0
1MTW,1,sulfate,Anions,mid,mildly basic,missing,unspecified/other,0
1O2I,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1O2J,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1O2K,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1O2M,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2N,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1O2P,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1O2Q,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1O2R,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1O2T,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2V,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2W,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2X,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O30,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O33,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O34,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O35,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1O36,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O38,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1O3A,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3B,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3C,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3D,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3E,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3F,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3G,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3K,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3L,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3M,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3N,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1P2I,1,sulfate,Anions,missing,mildly basic,warm,vapor diffusion - hanging drop,1
1P2J,1,sulfate,Anions,missing,mildly basic,warm,vapor diffusion - hanging drop,1
1P2K,1,sulfate,Anions,missing,mildly basic,warm,vapor diffusion - hanging drop,1
1P2M,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1P2N,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1P2O,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1P2Q,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1PPZ,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,1
1QA0,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - hanging drop,0
1QB6,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - hanging drop,0
1QB9,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - hanging drop,0
1QBN,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - hanging drop,0
1QBO,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - hanging drop,0
1QCP,1,sulfate,Anions,missing,basic,missing,vapor diffusion - unspecified,0
1QLQ,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
1R8N,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,0
1T7C,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1T8L,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1T8M,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1T8N,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1T8O,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1XUF,1,sulfate,Anions,missing,mildly basic,missing,unspecified/other,0
1XUG,1,sulfate,Anions,missing,mildly basic,missing,unspecified/other,0
1XUH,1,sulfate,Anions,missing,mildly basic,missing,unspecified/other,1
1XUJ,1,sulfate,Anions,missing,mildly basic,missing,unspecified/other,1
1XUK,1,sulfate,Anions,missing,mildly acidic,missing,unspecified/other,1
1XVM,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
1XVO,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,1
1Y3U,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1Y3V,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1Y3Y,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1Y59,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1Y5A,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1Y5B,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1Y5U,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1YP9,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1ZR0,1,sulfate,Anions,missing,mildly basic,warm,vapor diffusion - sitting drop,0
2AGE,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AGG,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
2AGI,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
2AH4,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,1
2D8W,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,0
2F3C,1,sulfate,Anions,mid,basic,warm,vapor diffusion - sitting drop,1
2FI3,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,1
2FI4,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,1
2FI5,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,1
2FTL,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,1
2FTM,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,1
2FX4,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,0
2FX6,1,sulfate,Anions,missing,missing,ambient,vapor diffusion - unspecified,0
2G5N,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,1
2G5V,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
2G81,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,1
2G8T,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,1
2R33,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
2R9P,1,sulfate,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
2RA3,1,sulfate,Anions,very high,basic,ambient,vapor diffusion - hanging drop,1
2ZDK,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - sitting drop,1
2ZDL,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,1
2ZDM,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - sitting drop,0
2ZDN,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
2ZFS,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
2ZFT,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
2ZHD,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - sitting drop,1
2ZJX,1,sulfate,Anions,missing,basic,ambient,vapor diffusion - hanging drop,1
2ZQ1,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,1
2ZQ2,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - sitting drop,0
3A7T,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A7V,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A7W,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A7X,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3A7Y,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3A7Z,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3A80,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3A81,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A82,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A83,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3A84,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3A85,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3A86,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3A87,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A88,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A89,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A8A,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A8B,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,1
3A8C,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3A8D,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3ATI,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3ATK,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3ATL,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3ATM,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3AUC,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
3AUE,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
3AUG,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
3AUH,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
3AUI,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
3BEU,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
3CI7,1,sulfate,Anions,missing,basic,ambient,vapor diffusion - hanging drop,1
3FP6,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
3FP7,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
3FP8,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
3GY2,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
3GY3,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3GY4,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
3GY5,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
3GY6,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
3GY7,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
3GY8,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3I77,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
3I78,1,sulfate,Anions,very high,basic,ambient,vapor diffusion - hanging drop,1
3LDI,1,sulfate,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
3LJJ,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - sitting drop,1
3LJO,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - sitting drop,1
3MYW,1,sulfate,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,0
3PMJ,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,1
3QK1,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,1
3RDY,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
3RXA,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXB,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXC,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXD,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXE,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXF,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXG,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXH,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXI,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXJ,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXK,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXL,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXM,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXO,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXP,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXQ,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXR,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXS,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXT,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3RXV,1,sulfate,Anions,mid,basic,cold,vapor diffusion - sitting drop,0
3VPK,1,sulfate,Anions,very high,neutral,ambient,vapor diffusion - hanging drop,0
3WNY,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
4AB8,1,sulfate,Anions,mid,mildly acidic,missing,unspecified/other,1
4AB9,1,sulfate,Anions,mid,mildly acidic,missing,unspecified/other,1
4ABA,1,sulfate,Anions,mid,mildly acidic,missing,unspecified/other,1
4ABB,1,sulfate,Anions,mid,mildly acidic,missing,unspecified/other,1
4ABD,1,sulfate,Anions,mid,mildly acidic,missing,unspecified/other,1
4ABE,1,sulfate,Anions,mid,mildly acidic,missing,unspecified/other,1
4ABF,1,sulfate,Anions,mid,mildly acidic,missing,unspecified/other,1
4ABG,1,sulfate,Anions,mid,mildly acidic,missing,unspecified/other,1
4ABH,1,sulfate,Anions,mid,mildly acidic,missing,unspecified/other,1
4DG4,1,sulfate,Anions,very high,missing,ambient,vapor diffusion - hanging drop,1
4DOQ,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,1
4J2Y,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
4K1E,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4K8Y,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4KEL,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4KTS,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
4KTU,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - sitting drop,0
4M7G,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
4TTK,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,0
4U2W,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - unspecified,1
