pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
3KR3,1,bis-tris,Organic ligands/additives,missing,acidic,ambient,vapor diffusion - unspecified,0
3U4N,1,bis-tris,Organic ligands/additives,mid,missing,missing,missing,0
3UTQ,1,bis-tris,Organic ligands/additives,mid,missing,missing,missing,0
3UTS,1,bis-tris,Organic ligands/additives,mid,missing,missing,missing,0
3UTT,1,bis-tris,Organic ligands/additives,mid,missing,missing,missing,0
4WDI,1,bis-tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
4Y1A,1,bis-tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6CME,1,bis-tris,Organic ligands/additives,very high,missing,ambient,vapor diffusion - sitting drop,0
6FQR,1,bis-tris,Organic ligands/additives,mid,missing,missing,missing,0
6GV0,1,bis-tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - unspecified,0
8PYI,1,bis-tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - unspecified,0
8TKT,1,bis-tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
8TKU,1,bis-tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
1IMX,1,cacodylate,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - hanging drop,0
3KR3,1,cacodylate,Organic ligands/additives,missing,acidic,ambient,vapor diffusion - unspecified,0
4IBM,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - unspecified,0
4IOF,1,cacodylate,Organic ligands/additives,mid,missing,missing,missing,0
4M1C,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
5WOB,1,cacodylate,Organic ligands/additives,mid,missing,missing,missing,0
6GQE,1,cacodylate,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - sitting drop,0
6XCO,1,cacodylate,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
7MJ6,1,cacodylate,Organic ligands/additives,mid,missing,missing,missing,0
7MJ7,1,cacodylate,Organic ligands/additives,mid,missing,missing,missing,0
7MJ8,1,cacodylate,Organic ligands/additives,mid,missing,missing,missing,0
7YEX,1,cacodylate,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
8AYG,1,cacodylate,Organic ligands/additives,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8TK9,1,cacodylate,Organic ligands/additives,mid,missing,missing,missing,0
1G1F,1,hepes,Organic ligands/additives,missing,mildly basic,warm,vapor diffusion - hanging drop,0
1G1G,1,hepes,Organic ligands/additives,missing,neutral,warm,vapor diffusion - hanging drop,0
1G1H,1,hepes,Organic ligands/additives,missing,mildly basic,warm,vapor diffusion - hanging drop,0
1IGR,1,hepes,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
1K3A,1,hepes,Organic ligands/additives,missing,mildly basic,cold,vapor diffusion - hanging drop,0
2G47,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
2G48,1,hepes,Organic ligands/additives,missing,missing,missing,missing,0
2G49,1,hepes,Organic ligands/additives,missing,missing,missing,missing,0
2G54,1,hepes,Organic ligands/additives,missing,missing,missing,missing,0
2G56,1,hepes,Organic ligands/additives,missing,missing,missing,missing,0
2JG4,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
2WBY,1,hepes,Organic ligands/additives,mid,neutral,missing,unspecified/other,0
3BU3,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3BU5,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3BU6,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3CWW,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3E4A,1,hepes,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - hanging drop,0
3E4Z,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
3H44,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3LVP,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3N56,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3N57,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3OFI,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
3QZ2,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
3WS3,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
3ZU1,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
4AJZ,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
4DTT,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4DWK,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4GS8,1,hepes,Organic ligands/additives,mid,neutral,missing,vapor diffusion - hanging drop,0
4GSC,1,hepes,Organic ligands/additives,mid,neutral,missing,vapor diffusion - hanging drop,0
4GSF,1,hepes,Organic ligands/additives,mid,neutral,missing,vapor diffusion - hanging drop,0
4IFH,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4LTE,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
4NXO,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4QIA,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4RAL,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
4RE9,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
4ZXB,1,hepes,Organic ligands/additives,high,neutral,ambient,vapor diffusion - hanging drop,0
5BTS,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5CJO,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
5EN9,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5ENA,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5HQI,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
5KQV,1,hepes,Organic ligands/additives,mid,missing,ambient,vapor diffusion - hanging drop,0
5URT,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
5USP,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
5USV,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
5UU2,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
6BYZ,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
6EDS,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
6FEY,1,hepes,Organic ligands/additives,mid,missing,ambient,vapor diffusion - unspecified,0
6MQ3,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
6NWV,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
6P4Z,1,hepes,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
6S34,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
6VEP,1,hepes,Organic ligands/additives,low-mid,missing,warm,vapor diffusion - hanging drop,0
6VER,1,hepes,Organic ligands/additives,high,missing,warm,vapor diffusion - sitting drop,0
6VES,1,hepes,Organic ligands/additives,high,missing,warm,vapor diffusion - sitting drop,0
6VET,1,hepes,Organic ligands/additives,high,basic,warm,vapor diffusion - sitting drop,0
6Z7W,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - sitting drop,0
7K1D,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
7K1E,1,hepes,Organic ligands/additives,mid,missing,ambient,vapor diffusion - hanging drop,0
7K1F,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
7MJ9,1,hepes,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
7PPL,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - hanging drop,0
7VKL,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
7Z50,1,hepes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - sitting drop,0
8GSG,1,hepes,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - sitting drop,0
8ONI,1,hepes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
8PYJ,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
8PYK,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
8PYL,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
8PYM,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
8PYN,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
8WU0,1,hepes,Organic ligands/additives,mid,missing,missing,missing,0
3MMK,1,mes,Organic ligands/additives,mid,missing,missing,missing,0
3O23,1,mes,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
4GBC,1,mes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4GBI,1,mes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4GBN,1,mes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4XC4,1,mes,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4Y19,1,mes,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
4ZXB,1,mes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
5CO6,1,mes,Organic ligands/additives,high,missing,missing,missing,0
5CO9,1,mes,Organic ligands/additives,high,missing,missing,missing,0
5HZN,1,mes,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
5JYQ,1,mes,Organic ligands/additives,very high,missing,warm,vapor diffusion - sitting drop,0
5WRL,1,mes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
5WRM,1,mes,Organic ligands/additives,mid,missing,ambient,vapor diffusion - hanging drop,0
6ZI8,1,mes,Organic ligands/additives,low-mid,missing,missing,missing,0
8HSK,1,mes,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - sitting drop,0
1GAG,1,tris,Organic ligands/additives,missing,mildly basic,cold,vapor diffusion - hanging drop,0
1GZR,1,tris,Organic ligands/additives,mid,mildly basic,missing,vapor diffusion - hanging drop,0
1GZY,1,tris,Organic ligands/additives,mid,mildly basic,missing,vapor diffusion - hanging drop,0
1GZZ,1,tris,Organic ligands/additives,mid,mildly basic,missing,vapor diffusion - hanging drop,0
1H02,1,tris,Organic ligands/additives,mid,mildly basic,missing,vapor diffusion - hanging drop,0
1I44,1,tris,Organic ligands/additives,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1IR3,1,tris,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
1J73,1,tris,Organic ligands/additives,missing,missing,missing,missing,0
1JCA,1,tris,Organic ligands/additives,missing,missing,missing,missing,0
1M7N,1,tris,Organic ligands/additives,mid,basic,cold,vapor diffusion - sitting drop,0
1P4O,1,tris,Organic ligands/additives,mid,basic,cold,vapor diffusion - sitting drop,0
1Q4V,1,tris,Organic ligands/additives,missing,missing,missing,missing,0
1RWE,1,tris,Organic ligands/additives,missing,missing,missing,missing,0
1UZ9,1,tris,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
1W8P,1,tris,Organic ligands/additives,missing,mildly basic,missing,unspecified/other,0
1WDZ,1,tris,Organic ligands/additives,low-mid,basic,ambient,vapor diffusion - hanging drop,0
1WQJ,1,tris,Organic ligands/additives,low-mid,mildly basic,cold,vapor diffusion - sitting drop,0
1XDA,1,tris,Organic ligands/additives,missing,mildly basic,missing,unspecified/other,0
1XW7,1,tris,Organic ligands/additives,missing,missing,missing,missing,0
2B4S,1,tris,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - hanging drop,0
2DSP,1,tris,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - sitting drop,0
2RGT,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
2V5P,1,tris,Organic ligands/additives,mid,basic,missing,unspecified/other,0
2WRV,1,tris,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
2WS0,1,tris,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
2WS6,1,tris,Organic ligands/additives,missing,mildly basic,missing,unspecified/other,0
2WS7,1,tris,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
2ZM3,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3BXQ,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3F5P,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3FQ9,1,tris,Organic ligands/additives,low-mid,missing,missing,missing,0
3GKY,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3JSD,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - unspecified,0
3KQ6,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - unspecified,0
3KR3,1,tris,Organic ligands/additives,missing,acidic,ambient,vapor diffusion - unspecified,0
3KRM,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3U4N,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3UTQ,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3UTS,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3UTT,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3V19,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - unspecified,0
3V1G,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - unspecified,0
3ZQR,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3ZS2,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3ZXB,1,tris,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
4CXL,1,tris,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
4CXN,1,tris,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
4GBK,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
4GBL,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
4IYD,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
4IYF,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
4JCJ,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
4P65,1,tris,Organic ligands/additives,missing,missing,cold,vapor diffusion - hanging drop,0
4WDI,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
4XLV,1,tris,Organic ligands/additives,mid,mildly basic,cold,vapor diffusion - hanging drop,0
4Z76,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - unspecified,0
4Z77,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - unspecified,0
5BQQ,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
5E1S,1,tris,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
5HHW,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
5HPR,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5HPU,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5HRQ,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5JHQ,1,tris,Organic ligands/additives,high,missing,missing,missing,0
5JYQ,1,tris,Organic ligands/additives,very high,missing,warm,vapor diffusion - sitting drop,0
5MAM,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
5MT3,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
5MT9,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
5T7R,1,tris,Organic ligands/additives,mid,basic,warm,vapor diffusion - hanging drop,0
5TQ1,1,tris,Organic ligands/additives,mid,basic,cold,vapor diffusion - hanging drop,0
5UDP,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5UOZ,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - unspecified,0
5UQA,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5URU,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5USS,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5UU3,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5UU4,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5WDM,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - sitting drop,0
6CK2,1,tris,Organic ligands/additives,missing,missing,missing,missing,0
6FF3,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - unspecified,0
6FQR,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
6H3M,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
6ROL,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6S4I,1,tris,Organic ligands/additives,mid,basic,warm,vapor diffusion - sitting drop,0
6Z7Y,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
7JP3,1,tris,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - hanging drop,0
7WW3,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
7Z5L,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
7Z5Q,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8HGZ,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - hanging drop,0
8IPZ,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
8OKY,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
8ONK,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
8ONR,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
8PI4,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - sitting drop,0
8PYI,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - unspecified,0
8TKT,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
8TKU,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
8Z4B,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
9CIV,1,tris,Organic ligands/additives,mid,missing,ambient,microbatch,0
9LVC,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
9LVD,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
9LVE,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
9LVX,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
9LVY,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
9UTJ,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
9UTK,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
3D94,1,imidazole,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - unspecified,0
3W11,1,imidazole,Organic ligands/additives,mid,missing,missing,missing,0
3W12,1,imidazole,Organic ligands/additives,mid,missing,missing,missing,0
3W13,1,imidazole,Organic ligands/additives,mid,missing,missing,missing,0
4AJX,1,imidazole,Organic ligands/additives,high,missing,missing,missing,0
4NIB,1,imidazole,Organic ligands/additives,mid,missing,missing,missing,0
4OGA,1,imidazole,Organic ligands/additives,mid,missing,missing,missing,0
5U8Q,1,imidazole,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
5U8R,1,imidazole,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
6VES,1,imidazole,Organic ligands/additives,high,missing,warm,vapor diffusion - sitting drop,0
8DWN,1,imidazole,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8HSF,1,imidazole,Organic ligands/additives,high,missing,missing,missing,0
8IVD,1,imidazole,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
1IMX,1,chaps,Organic ligands/additives,missing,neutral,ambient,vapor diffusion - hanging drop,0
1BEN,1,acetate,Anions,trace-low,mildly acidic,missing,slow cooling,0
1EV3,1,acetate,Anions,mid,basic,ambient,slow cooling,0
1EV6,1,acetate,Anions,mid,neutral,ambient,slow cooling,0
1EVR,1,acetate,Anions,mid,neutral,ambient,slow cooling,0
1G7A,1,acetate,Anions,trace-low,mildly acidic,ambient,slow cooling,0
1G7B,1,acetate,Anions,trace-low,mildly acidic,ambient,slow cooling,0
1HTV,1,acetate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1JK8,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1M5A,1,acetate,Anions,missing,mildly acidic,warm,slow cooling,0
1MSO,1,acetate,Anions,trace-low,mildly acidic,ambient,slow cooling,0
1OS3,1,acetate,Anions,missing,mildly acidic,ambient,slow cooling,0
1OS4,1,acetate,Anions,missing,mildly acidic,ambient,slow cooling,0
1QIY,1,acetate,Anions,very high,neutral,missing,batch,0
1QIZ,1,acetate,Anions,very high,neutral,missing,batch,0
1QJ0,1,acetate,Anions,very high,neutral,missing,batch,0
1TRZ,1,acetate,Anions,mid,mildly acidic,missing,unspecified/other,0
1UZ9,1,acetate,Anions,trace-low,mildly basic,missing,unspecified/other,0
1W8P,1,acetate,Anions,missing,mildly basic,missing,unspecified/other,0
1WDZ,1,acetate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,0
1XDA,1,acetate,Anions,missing,mildly basic,missing,unspecified/other,0
1ZEG,1,acetate,Anions,very high,neutral,missing,batch,0
1ZEH,1,acetate,Anions,very high,neutral,missing,batch,0
1ZNJ,1,acetate,Anions,missing,neutral,missing,batch,0
2A3G,1,acetate,Anions,missing,mildly acidic,ambient,slow cooling,0
2DSQ,1,acetate,Anions,mid,neutral,ambient,vapor diffusion - sitting drop,0
2WRV,1,acetate,Anions,trace-low,mildly basic,missing,unspecified/other,1
2WRX,1,acetate,Anions,mid,acidic,missing,unspecified/other,0
2WS0,1,acetate,Anions,mid,mildly basic,missing,unspecified/other,0
2WS6,1,acetate,Anions,missing,mildly basic,missing,unspecified/other,0
2WS7,1,acetate,Anions,trace-low,mildly basic,missing,unspecified/other,0
3BXQ,1,acetate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3D94,1,acetate,Anions,mid,mildly basic,ambient,vapor diffusion - unspecified,0
3EXX,1,acetate,Anions,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
3FHP,1,acetate,Anions,trace-low,mildly acidic,ambient,liquid diffusion,0
3GKY,1,acetate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3JSD,1,acetate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
3KQ6,1,acetate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
3P2X,1,acetate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3P33,1,acetate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3P7L,1,acetate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
3P7O,1,acetate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
3QQU,1,acetate,Anions,mid,mildly basic,cold,vapor diffusion - hanging drop,0
3ROV,1,acetate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3TT8,1,acetate,Anions,trace-low,mildly acidic,missing,vapor diffusion - hanging drop,0
3TUV,1,acetate,Anions,mid,neutral,ambient,vapor diffusion - sitting drop,0
3V19,1,acetate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
3V1G,1,acetate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
3ZXC,1,acetate,Anions,mid,acidic,missing,unspecified/other,1
4E7T,1,acetate,Anions,trace-low,neutral,ambient,vapor diffusion - hanging drop,0
4E7U,1,acetate,Anions,trace-low,mildly acidic,ambient,batch,0
4E7V,1,acetate,Anions,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4M4F,1,acetate,Anions,trace-low,neutral,ambient,vapor diffusion - hanging drop,0
4M4H,1,acetate,Anions,trace-low,neutral,ambient,vapor diffusion - hanging drop,0
4M4I,1,acetate,Anions,trace-low,neutral,ambient,vapor diffusion - hanging drop,0
4M4J,1,acetate,Anions,trace-low,neutral,ambient,vapor diffusion - hanging drop,0
4M4L,1,acetate,Anions,trace-low,neutral,ambient,vapor diffusion - hanging drop,0
4M4M,1,acetate,Anions,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
4P65,1,acetate,Anions,missing,missing,cold,vapor diffusion - hanging drop,0
4RXW,1,acetate,Anions,trace-low,mildly acidic,ambient,vapor diffusion - hanging drop,0
4Z78,1,acetate,Anions,mid,missing,ambient,vapor diffusion - unspecified,0
5E7W,1,acetate,Anions,mid,mildly acidic,ambient,batch,1
5EMS,1,acetate,Anions,missing,missing,ambient,vapor diffusion - hanging drop,0
5HPR,1,acetate,Anions,trace-low,mildly basic,ambient,vapor diffusion - sitting drop,0
5HPU,1,acetate,Anions,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5HRQ,1,acetate,Anions,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5UDP,1,acetate,Anions,trace-low,mildly basic,ambient,vapor diffusion - hanging drop,0
5UOZ,1,acetate,Anions,trace-low,mildly basic,ambient,vapor diffusion - unspecified,0
5UQA,1,acetate,Anions,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5URU,1,acetate,Anions,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5USS,1,acetate,Anions,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5UU3,1,acetate,Anions,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5UU4,1,acetate,Anions,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5WRK,1,acetate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
6BNT,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
6CME,1,acetate,Anions,very high,missing,ambient,vapor diffusion - sitting drop,0
6GNQ,1,acetate,Anions,missing,mildly acidic,ambient,batch,0
6GQE,1,acetate,Anions,low-mid,neutral,ambient,vapor diffusion - sitting drop,0
6TC2,1,acetate,Anions,trace-low,mildly acidic,ambient,batch,0
6TYH,1,acetate,Anions,missing,missing,ambient,vapor diffusion - sitting drop,0
6VES,1,acetate,Anions,mid,missing,warm,vapor diffusion - sitting drop,0
6XCO,1,acetate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
7JP3,1,acetate,Anions,missing,missing,ambient,vapor diffusion - hanging drop,0
7QAC,1,acetate,Anions,trace-low,basic,ambient,batch,0
7QAC,2,acetate,Anions,trace-low,mildly basic,ambient,batch,0
7QAC,3,acetate,Anions,trace-low,mildly basic,ambient,batch,0
7QAC,4,acetate,Anions,trace-low,mildly basic,ambient,batch,0
7QAC,5,acetate,Anions,trace-low,mildly basic,ambient,batch,0
7QAC,6,acetate,Anions,trace-low,mildly basic,ambient,batch,0
7VSJ,1,acetate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
