group_id,species_group_id,pdb_id,crystal_id,protein,species_name,species_major_class,species_minor_class,species_role_class,is_ion_like,is_anion,is_cation,is_metal_cation,is_monovalent_cation,is_divalent_cation,is_screen_relevant_anion,is_buffer_like,is_solvent_like,is_polymeric_precipitant,is_polyol_like,is_ionic_liquid_or_des,condition_segment_count,has_numeric_concentration,concentration_value_count,concentration_numeric_min,concentration_numeric_max,concentration_numeric_mean,concentration_unit_primary,concentration_unit_family,molar_equivalent_min,molar_equivalent_max,molar_equivalent_mean,concentration_bin,method_family,p_h,temp_k,observed_in_structure,observed_in_structure_label,explicit_entity_present_label,retained_multicopy_label,explicit_entity_count,explicit_compound_count,solvent_content_percent,solvent_content_regime,matthews_density,resolution_high_a,resolution_regime,space_group_hm
insulin|6VET|1,insulin|6VET|1|hepes,6VET,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,0.02,10.0,2.8699999999999997,mixed,mixed,0.01,1.8,0.5525,high,vapor diffusion - sitting drop,8.5,300.0,no,0,0,0,0,0,37.02,compact,1.95,1.46,high,P 21 21 21
insulin|6Z7W|1,insulin|6Z7W|1|hepes,6Z7W,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,7.0,293.0,no,0,0,0,0,0,50.89,intermediate,2.5,2.42,medium,P 1 21 1
insulin|7K1D|1,insulin|7K1D|1|hepes,7K1D,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,100.0,100.0,100.0,mM,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.0,291.15,no,0,0,0,0,0,69.11,open,3.98,3.0,lower,P 65
insulin|7K1E|1,insulin|7K1E|1|hepes,7K1E,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,100.0,100.0,100.0,mM,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,,291.15,no,0,0,0,0,0,70.57,open,4.18,2.8,lower,P 65
insulin|7K1F|1,insulin|7K1F|1|hepes,7K1F,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,100.0,100.0,100.0,mM,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.0,291.15,no,0,0,0,0,0,70.22,open,4.13,2.6,lower,P 65
insulin|7MJ9|1,insulin|7MJ9|1|hepes,7MJ9,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,,295.0,no,0,0,0,0,0,51.34,intermediate,2.53,1.75,high,P 1 21 1
insulin|7PPL|1,insulin|7PPL|1|hepes,7PPL,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,100.0,100.0,100.0,mM,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.5,277.0,no,0,0,0,0,0,48.94,intermediate,2.41,1.53,high,C 2 2 21
insulin|7VKL|1,insulin|7VKL|1|hepes,7VKL,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.5,293.0,no,0,0,0,0,0,34.43,compact,1.88,1.95,medium,P 21 21 21
insulin|7Z50|1,insulin|7Z50|1|hepes,7Z50,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,7.0,293.0,no,0,0,0,0,0,65.4,open,2.32,2.65,lower,C 1 2 1
insulin|8GSG|1,insulin|8GSG|1|hepes,8GSG,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.1,10.0,5.05,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,7.5,283.0,no,0,0,0,0,0,35.88,compact,1.92,2.05,medium,H 3
insulin|8ONI|1,insulin|8ONI|1|hepes,8ONI,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,7.5,293.0,no,0,0,0,0,0,52.39,intermediate,2.58,2.3,medium,P 1 21 1
insulin|8PYJ|1,insulin|8PYJ|1|hepes,8PYJ,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|8PYK|1,insulin|8PYK|1|hepes,8PYK,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|8PYL|1,insulin|8PYL|1|hepes,8PYL,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|8PYM|1,insulin|8PYM|1|hepes,8PYM,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|8PYN|1,insulin|8PYN|1|hepes,8PYN,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|8WU0|1,insulin|8WU0|1|hepes,8WU0,1,insulin,hepes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3MMK|1,insulin|3MMK|1|mes,3MMK,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3O23|1,insulin|3O23|1|mes,3O23,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,50.0,50.0,50.0,mM,molar,0.05,0.05,0.05,low_to_mid,vapor diffusion - hanging drop,6.5,298.0,no,0,0,0,0,0,49.54,intermediate,2.44,2.1,medium,P 1 21 1
insulin|4GBC|1,insulin|4GBC|1|mes,4GBC,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,6.5,293.0,no,0,0,0,0,0,33.71,compact,1.86,1.78,high,H 3
insulin|4GBI|1,insulin|4GBI|1|mes,4GBI,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,6.5,293.0,no,0,0,0,0,0,34.06,compact,1.87,2.5,medium,H 3
insulin|4GBN|1,insulin|4GBN|1|mes,4GBN,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,6.5,293.0,no,0,0,0,0,0,34.99,compact,1.89,1.87,medium,H 3
insulin|4XC4|1,insulin|4XC4|1|mes,4XC4,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.5,298.0,no,0,0,0,0,0,34.07,compact,1.87,1.5,high,H 3
insulin|4Y19|1,insulin|4Y19|1|mes,4Y19,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,100.0,100.0,100.0,mM,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,6.0,293.0,no,0,0,0,0,0,64.5,open,3.47,2.5,medium,I 2 2 2
insulin|4ZXB|1,insulin|4ZXB|1|mes,4ZXB,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,6.5,293.0,no,0,0,0,0,0,75.15,open,4.95,3.3,lower,C 2 2 21
insulin|5CO6|1,insulin|5CO6|1|mes,5CO6,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0.1,6.0,2.525,mixed,mixed,0.1,2.0,1.3666666666666665,high,,,,no,0,0,0,0,0,,,,,,
insulin|5CO9|1,insulin|5CO9|1|mes,5CO9,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0.1,6.0,2.525,mixed,mixed,0.1,2.0,1.3666666666666665,high,,,,no,0,0,0,0,0,,,,,,
insulin|5HZN|1,insulin|5HZN|1|mes,5HZN,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,6.25,293.0,no,0,0,0,0,0,58.63,open,2.97,2.2,medium,C 1 2 1
insulin|5JYQ|1,insulin|5JYQ|1|mes,5JYQ,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2.0,10.0,6.0,mixed,mixed,2.0,2.0,2.0,very_high,vapor diffusion - sitting drop,,300.0,no,0,0,0,0,0,63.76,open,3.39,1.95,medium,P 4 3 2
insulin|5WRL|1,insulin|5WRL|1|mes,5WRL,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,6.5,291.0,no,0,0,0,0,0,76.34,open,5.2,3.1,lower,P 64
insulin|5WRM|1,insulin|5WRM|1|mes,5WRM,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,,291.0,no,0,0,0,0,0,76.13,open,5.15,2.6,lower,P 64
insulin|6ZI8|1,insulin|6ZI8|1|mes,6ZI8,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,50.0,50.0,50.0,mM,molar,0.05,0.05,0.05,low_to_mid,,,,no,0,0,0,0,0,,,,,,
insulin|8HSK|1,insulin|8HSK|1|mes,8HSK,1,insulin,mes,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,6.5,298.0,no,0,0,0,0,0,64.21,open,3.44,1.64,high,I 21 3
insulin|1GAG|1,insulin|1GAG|1|tris,1GAG,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,7.5,277.0,no,0,0,0,0,0,50.0,intermediate,2.4,2.7,lower,P 32 2 1
insulin|1GZR|1,insulin|1GZR|1|tris,1GZR,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.1,7.0,3.55,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.5,,no,0,0,0,0,0,50.0,intermediate,2.5,2.0,medium,C 2 2 21
insulin|1GZY|1,insulin|1GZY|1|tris,1GZY,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.1,7.0,3.55,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.5,,no,0,0,0,0,0,50.0,intermediate,2.5,2.0,medium,C 2 2 21
insulin|1GZZ|1,insulin|1GZZ|1|tris,1GZZ,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.1,7.0,3.55,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.5,,no,0,0,0,0,0,50.0,intermediate,2.5,2.3,medium,C 2 2 21
insulin|1H02|1,insulin|1H02|1|tris,1H02,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.1,7.0,3.55,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.5,,no,0,0,0,0,0,50.0,intermediate,2.5,2.0,medium,C 2 2 21
insulin|1I44|1,insulin|1I44|1|tris,1I44,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,7.5,293.0,no,0,0,0,0,0,52.4,intermediate,2.58,2.4,medium,P 21 21 21
insulin|1IR3|1,insulin|1IR3|1|tris,1IR3,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,100.0,100.0,100.0,mM,molar,0.1,0.1,0.1,mid,unspecified/other,7.5,,no,0,0,0,0,0,50.0,intermediate,2.4,1.9,medium,P 32 2 1
insulin|1J73|1,insulin|1J73|1|tris,1J73,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,,,,no,0,0,0,0,0,,,,,,
insulin|1JCA|1,insulin|1JCA|1|tris,1JCA,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,,,,no,0,0,0,0,0,,,,,,
insulin|1M7N|1,insulin|1M7N|1|tris,1M7N,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,43.75,intermediate,2.19,2.7,lower,P 1 21 1
insulin|1P4O|1,insulin|1P4O|1|tris,1P4O,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.1,10.0,5.05,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,48.89,intermediate,2.41,1.5,high,P 1 21 1
insulin|1Q4V|1,insulin|1Q4V|1|tris,1Q4V,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,,,,no,0,0,0,0,0,,,,,,
insulin|1RWE|1,insulin|1RWE|1|tris,1RWE,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,,,,no,0,0,0,0,0,,,,,,
insulin|1UZ9|1,insulin|1UZ9|1|tris,1UZ9,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.1,0.5,0.3,M,molar,0.1,0.5,0.3,mid,unspecified/other,8.0,,no,0,0,0,0,0,46.0,intermediate,2.3,1.58,high,P 63 2 2
insulin|1W8P|1,insulin|1W8P|1|tris,1W8P,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.0,6.0,6.0,% w/v,percent,,,,nonmolar_numeric,unspecified/other,8.0,,no,0,0,0,0,0,48.0,intermediate,2.4,2.08,medium,P 1 21 1
insulin|1WDZ|1,insulin|1WDZ|1|tris,1WDZ,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.09,0.09,0.09,M,molar,0.09,0.09,0.09,low_to_mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,47.4,intermediate,2.34,2.63,lower,P 1 21 1
insulin|1WQJ|1,insulin|1WQJ|1|tris,1WQJ,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,25.0,25.0,25.0,mM,molar,0.025,0.025,0.025,low_to_mid,vapor diffusion - sitting drop,7.8,277.0,no,0,0,0,0,0,43.0,intermediate,2.2,1.6,high,P 21 21 21
insulin|1XDA|1,insulin|1XDA|1|tris,1XDA,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.0,6.0,6.0,%,percent,,,,nonmolar_numeric,unspecified/other,8.2,,no,0,0,0,0,0,40.0,compact,2.07,1.8,high,H 3
insulin|1XW7|1,insulin|1XW7|1|tris,1XW7,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,,,,no,0,0,0,0,0,,,,,,
insulin|2B4S|1,insulin|2B4S|1|tris,2B4S,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,100.0,100.0,100.0,mM,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,7.5,277.0,no,0,0,0,0,0,50.01,intermediate,2.46,2.3,medium,P 21 21 21
insulin|2DSP|1,insulin|2DSP|1|tris,2DSP,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,25.0,25.0,25.0,mM,molar,0.025,0.025,0.025,low_to_mid,vapor diffusion - sitting drop,7.0,290.0,no,0,0,0,0,0,43.46,intermediate,2.18,2.5,medium,P 1 21 1
insulin|2RGT|1,insulin|2RGT|1|tris,2RGT,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|2V5P|1,insulin|2V5P|1|tris,2V5P,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,unspecified/other,9.0,,no,0,0,0,0,0,68.0,open,3.8,4.1,lower,C 1 2 1
insulin|2WRV|1,insulin|2WRV|1|tris,2WRV,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.3,0.3,0.3,M,molar,0.3,0.3,0.3,mid,unspecified/other,8.2,,no,0,0,0,0,0,43.0,intermediate,2.3,2.15,medium,I 41 2 2
insulin|2WS0|1,insulin|2WS0|1|tris,2WS0,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.3,0.6,0.44999999999999996,mixed,molar,0.0006,0.3,0.1503,mid,unspecified/other,7.5,,no,0,0,0,0,0,47.0,intermediate,2.3,2.1,medium,I 41 2 2
insulin|2WS6|1,insulin|2WS6|1|tris,2WS6,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.0,6.0,6.0,%,percent,,,,nonmolar_numeric,unspecified/other,8.2,,no,0,0,0,0,0,49.0,intermediate,2.43,1.5,high,P 1 21 1
insulin|2WS7|1,insulin|2WS7|1|tris,2WS7,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.3,0.3,0.3,M,molar,0.3,0.3,0.3,mid,unspecified/other,7.5,,no,0,0,0,0,0,44.0,intermediate,2.2,2.6,lower,P 21 21 2
insulin|2ZM3|1,insulin|2ZM3|1|tris,2ZM3,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3BXQ|1,insulin|3BXQ|1|tris,3BXQ,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.02,0.02,0.02,M,molar,0.02,0.02,0.02,low_to_mid,vapor diffusion - hanging drop,8.0,298.0,no,0,0,0,0,0,33.75,compact,1.86,1.3,high,H 3
insulin|3F5P|1,insulin|3F5P|1|tris,3F5P,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3FQ9|1,insulin|3FQ9|1|tris,3FQ9,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.02,0.02,0.02,M,molar,0.02,0.02,0.02,low_to_mid,,,,no,0,0,0,0,0,,,,,,
insulin|3GKY|1,insulin|3GKY|1|tris,3GKY,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.02,0.02,0.02,M,molar,0.02,0.02,0.02,low_to_mid,vapor diffusion - hanging drop,8.1,298.0,no,0,0,0,0,0,33.53,compact,1.85,1.8,high,H 3
insulin|3JSD|1,insulin|3JSD|1|tris,3JSD,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.02,0.02,0.02,M,molar,0.02,0.02,0.02,low_to_mid,vapor diffusion - unspecified,8.0,298.0,no,0,0,0,0,0,41.27,intermediate,2.09,2.5,medium,H 3
insulin|3KQ6|1,insulin|3KQ6|1|tris,3KQ6,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.02,0.02,0.02,M,molar,0.02,0.02,0.02,low_to_mid,vapor diffusion - unspecified,8.0,298.0,no,0,0,0,0,0,32.46,compact,1.82,1.9,medium,H 3
insulin|3KR3|1,insulin|3KR3|1|tris,3KR3,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,10.0,10.0,10.0,%,percent,,,,nonmolar_numeric,vapor diffusion - unspecified,5.3,293.0,no,0,0,0,0,0,52.68,intermediate,2.6,2.2,medium,P 21 21 21
insulin|3KRM|1,insulin|3KRM|1|tris,3KRM,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,100.0,100.0,100.0,mM,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3U4N|1,insulin|3U4N|1|tris,3U4N,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3UTQ|1,insulin|3UTQ|1|tris,3UTQ,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3UTS|1,insulin|3UTS|1|tris,3UTS,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3UTT|1,insulin|3UTT|1|tris,3UTT,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3V19|1,insulin|3V19|1|tris,3V19,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.02,0.02,0.02,M,molar,0.02,0.02,0.02,low_to_mid,vapor diffusion - unspecified,8.0,298.0,no,0,0,0,0,0,32.44,compact,1.82,2.0,medium,H 3
insulin|3V1G|1,insulin|3V1G|1|tris,3V1G,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.02,0.02,0.02,M,molar,0.02,0.02,0.02,low_to_mid,vapor diffusion - unspecified,8.0,298.0,no,0,0,0,0,0,36.41,compact,1.93,2.2,medium,H 3
insulin|3ZQR|1,insulin|3ZQR|1|tris,3ZQR,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.3,0.3,0.3,M,molar,0.3,0.3,0.3,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3ZS2|1,insulin|3ZS2|1|tris,3ZS2,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.3,0.3,0.3,M,molar,0.3,0.3,0.3,mid,,,,no,0,0,0,0,0,,,,,,
insulin|3ZXB|1,insulin|3ZXB|1|tris,3ZXB,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,unspecified/other,8.0,,no,0,0,0,0,0,58.23,open,2.94,2.55,lower,P 32 2 1
insulin|4CXL|1,insulin|4CXL|1|tris,4CXL,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,unspecified/other,8.0,,no,0,0,0,0,0,67.0,open,3.7,1.5,high,I 21 3
insulin|4CXN|1,insulin|4CXN|1|tris,4CXN,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,unspecified/other,8.0,,no,0,0,0,0,0,67.0,open,3.7,1.7,high,I 21 3
insulin|4GBK|1,insulin|4GBK|1|tris,4GBK,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,33.94,compact,1.86,2.4,medium,H 3
insulin|4GBL|1,insulin|4GBL|1|tris,4GBL,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,35.95,compact,1.92,2.5,medium,H 3
insulin|4IYD|1,insulin|4IYD|1|tris,4IYD,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,8.0,293.0,no,0,0,0,0,0,63.86,open,3.4,1.66,high,I 21 3
insulin|4IYF|1,insulin|4IYF|1|tris,4IYF,1,insulin,tris,buffer,buffer,buffer_like,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,8.0,293.0,no,0,0,0,0,0,63.83,open,3.4,1.78,high,I 21 3
